12 5 4
62 88 98 14
99 49 132 69
64 80 100 37
81 98 157 18
49 103 -7 21
64 65 108 43
96 66 124 17
52 99 50 16
60 92 15 23
101 48 139 53
66 80 101 6
82 37 134 34
55 96 99 38
54 93 19 54
77 92 151 28
110 34 142 91
68 83 102 31
-25 120 46 12
70 80 104 25
135 55 144 48
53 97 87 4
58 91 91 15
58 95 90 29
119 58 140 33
-25 118 49 77
89 56 130 33
56 98 97 54
-12 105 58 18
86 52 120 37
85 58 121 26
130 39 146 27
136 65 149 56
54 94 52 12
110 55 137 72
60 89 94 8
62 97 109 12
109 55 141 82
77 96 145 19
42 102 80 42
55 91 29 41
55 98 96 54
66 95 121 6
55 93 90 8
85 78 183 90
82 66 117 8
-23 113 51 30
113 55 136 66
75 99 137 59
68 86 101 12
107 47 144 24
82 66 119 28
57 94 91 23
71 69 107 43
75 65 110 20
34 102 76 33
109 61 135 25
105 46 133 39
58 98 100 19
60 91 93 20
55 95 -4 37
60 92 113 37
54 100 92 4
56 93 90 3
86 80 114 9
87 54 125 29
108 52 133 60
10 105 67 5
80 31 129 62
78 79 106 34
79 93 148 29
70 82 103 9
65 86 98 13
80 90 154 59
57 93 90 91
111 33 144 62
112 22 152 56
-27 109 51 69
111 74 126 30
90 73 117 39
63 90 122 11
93 37 139 54
69 90 130 14
-42 119 46 84
59 82 98 75
65 92 122 29
91 57 127 23164
84 50 126 29318
111 53 136 11298
97 61 128 20012
51 101 78 34
109 27 147 70349
53 100 82 10
53 97 11 20747
76 74 112 8341
74 79 106 3755
56 94 90 373
50 101 85 11
81 84 164 16085
-26 113 47 35296
77 91 148 18925
50 100 83
200 15 100
187 299 -1 10
146 266 -43 46
148 279 -145 27
171 290 -150 31
242 310 -104 20
234 292 -109 20
150 342 -69 51
139 264 -41 33
231 319 -109 28
182 300 -35 25
131 362 -66 61
162 289 -140 72
175 309 -54 8
161 322 -58 12
178 298 -69 3
193 301 -62 36
234 295 -107 76
185 317 -61 12
189 299 -58 16
172 311 -56 24
157 276 -44 31
188 300 -58 22
180 300 -25 22
226 291 -102 32
183 300 -30 4
227 295 -91 20
168 288 -101 8
138 352 -68 20
178 297 -66 56
225 319 -96 12
182 300 -42 21
223 302 -95 12
143 252 -36 51
182 307 -55 5
237 302 -97 27
122 361 -72 28
180 300 -19 24
169 318 -57 38
182 305 -54 3
167 286 -108 14
208 310 -83 12
185 320 -62 5
172 294 -82 12
186 322 -64 22
145 353 -71 8
191 303 -62 6
164 282 -118 60
176 305 -53 6
162 322 -57 39
180 300 -14 14
193 302 -61 3
179 303 -52 3
161 279 -125 37
163 286 -152 24
176 298 -49 39
156 283 -46 18
212 312 -85 25
161 283 -128 38
214 312 -85 16
178 298 -68 43
174 296 -73 55
228 298 -97 63
167 284 -46 10
180 300 -4 43
124 356 -76 32
174 295 -116 10
183 310 -56 4
168 291 -91 28
186 300 -57 56
140 346 -73 21
170 291 -133 12
165 317 -58 30
193 302 -60 12
167 288 -108 6
189 301 -58 10
178 297 -71 32
174 309 -54 4
221 299 -96 29
191 299 -61 4
230 285 -96 30
183 299 -27 6
181 300 -45 26
179 302 -51 7
185 316 -57 6
173 292 -83 24
188 302 -59 29
168 287 -46 26
166 288 -48 13
180 300 -15 34
224 303 -108 56
172 293 -79 35
180 300 -11 36
186 298 -3 8
148 256 -38 24
151 337 -65 5
136 368 -82 34
185 320 -62 16
233 289 -102 57
172 292 -120 16
140 265 -44 18
129 350 -67 40
182 299 -35 21
184 298 -14 23
163 322 -58 14
168 286 -138 77
140 348 -71 62
156 330 -58 4
196 301 -66 30
184 320 -64 8
187 297 6 27
173 295 -111 43
177 297 -78 48
167 289 -110 27
228 300 -98 61
187 301 -56 23
185 316 -57 3
180 300 -11 28
214 307 -83 47
188 299 -59 26
174 293 -113 31
179 303 -52 3
176 296 -69 60
168 315 -58 21
145 263 -41 17
185 299 -14 36
184 316 -61 5
213 305 -86 47
164 316 -58 3
180 300 -9 35
138 268 -41 35
179 298 -67 19
142 357 -75 22
185 300 -17 28
161 280 -127 73
175 308 -54 9
148 349 -66 37
183 299 -29 5
157 326 -63 34
178 298 -70 32
187 300 -2 12
129 352 -75 51
173 295 -72 44
143 350 -73 20
187 300 -2 41
167 287 -121 19
185 300 -14 10
192 307 -66 39
156 285 -136 32
190 301 -63 31
137 361 -65 37
174 292 -115 19
180 300 -40 3
180 300 -46 9
183 307 -54 8
186 300 -57 3
187 300 2 52
170 293 -96 7
174 309 -54 4
171 290 -93 28
142 274 -45 26
209 310 -76 16
186 298 -7 3
165 289 -47 4
176 295 -77 55
215 301 -87 11
187 322 -64 17
166 318 -57 8
172 312 -54 27
195 308 -67 7
140 357 -77 24
181 302 -51 3
184 300 -54 3
183 300 -33 12
195 307 -67 26
235 306 -99 68
180 300 -9 22
180 300 -7 37
159 327 -61 6
166 289 -99 51
177 296 -70 51
172 311 -56 7
194 308 -67 36
188 300 4 52
164 282 -155 64
119 361 -76 24
171 292 -83 27
146 336 -67 6
175 297 -83 41
182 304 -53 6
198 295 -69 8
133 354 -73 39
169 290 -136 66
191 300 -64 9
203 300 -71 21
176 305 -53 5
235 299 -102 54
180 300 -13 11
142 341 -66 26
187 299 -2 12
177 296 -50 3
135 355 -71 13756
173 309 -55 293
177 305 -52 88
186 299 -7 1376
163 285 -133 30495
227 300 -96 6314
176 307 -54 132
185 318 -60 2072
183 307 -55 217
180 298 -50 8
223 308 -96 16458
180 300 -14 6691
180 300 -52 2
185 301 -56 222
146 268 -41 3567
180 300 -51
100 10 50
-53 -101 89 3
-52 -114 15 20
-42 -147 91 30
-58 -100 96 3
-82 -106 82 10
-50 -98 93 13
-74 -102 136 39
-46 -124 18 54
-51 -114 82 24
-71 -103 134 48
-50 -103 64 16
-48 -104 65 10
-79 -103 132 40
-71 -103 119 40
-63 -100 104 19
-85 -103 146 16
-43 -104 74 3
-50 -99 87 3
-76 -102 129 44
-51 -113 83 30
-47 -110 23 21
-80 -107 156 38
-49 -102 73 21
-96 -105 84 20
-79 -103 134 10
-74 -106 128 27
-44 -151 92 27
-54 -101 89 31
-52 -127 21 37
-56 -101 96 15
-46 -123 20 45
-80 -111 160 79
-46 -102 77 21
-38 -151 91 45
-44 -148 91 32
-48 -108 82 30
-53 -100 86 24
-48 -147 85 6
-39 -115 69 9
-57 -102 95 19
-67 -101 113 10
-50 -103 66 19
-83 -105 139 60
-76 -108 129 48
-70 -104 130 43
-47 -142 89 33
-57 -102 98 30
-56 -102 96 11
-72 -104 120 3
-56 -101 96 40
-84 -109 104 71
-50 -78 61 86
-45 -79 173 94
-50 -98 91 61
-77 -77 33 67
-79 -85 83 65
-44 -119 146 86
-69 -93 68 45
-55 -82 110 68
-58 -96 82 5
-1 -67 68 5
-28 -56 28 43
-49 -101 70 91
-42 -110 44 49
-48 -102 77 98
3 -130 62 33
-43 -119 124 41
-15 -146 47 64
-31 -89 142 84
-31 -126 64 40
-54 -112 73 6
-8 -94 13 30
-103 -94 98 24
-71 -104 75 52
-64 -114 159 83
-64 -75 61 87
-47 -94 80 95
-94 -70 121 37
-98 -73 39 9
-47 -103 21 36
-39 -145 110 14
-50 -93 90 35
-54 -41 134 75
-65 -99 107 66
-45 -87 71 63
-43 -105 51 68
-48 -85 95 85
-2 -99 77 53
-52 -168 102 5
-69 -134 9 91
-34 -92 81 11
-49 -104 100 44
-140 -60 85 42
-40 -96 79 37
28 -92 122 58
-33 -44 22 41
-42 -98 54 53
-48 -102 74 63
0 -126 108 64
-62 -108 51 74
-84 -106 145 7838
-50 -95 108 3489
-103 -109 83 13184
-72 -102 121 3260
-45 -145 88 1779
-49 -116 31 3075
-33 -117 63 4162
-76 -106 126 5131
-76 -106 142 9877
-63 -103 105 2019
-50 -100 80
100 10 50
137 -135 19 46
146 -93 -74 12
128 -81 -33 30
112 -83 -82 12
149 -124 11 78
92 -109 -61 21
148 -74 12 33
140 -90 -79 8
138 -84 -68 5
150 -81 17 38
117 -85 -52 20
138 -79 -8 3
92 -107 -60 12
111 -96 -57 16
150 -81 16 36
122 -91 -36 48
116 -82 -66 3
149 -93 -82 6
129 -80 -30 27
155 -75 30 79
163 -91 -98 13
155 -79 -80 12
129 -81 -30 36
168 -83 -93 29
168 -108 -108 30
154 -85 26 61
170 -107 -114 63
122 -84 -44 6
119 -81 -59 3
137 -115 -3 43
161 -97 -103 48
156 -94 -89 33
119 -80 -68 4
150 -77 16 6
156 -85 35 51
146 -83 8 11
128 -82 -30 26
125 -104 -19 30
107 -94 -51 17
124 -103 -21 37
160 -95 -97 7
152 -74 27 59
180 -95 -110 31
116 -87 -41 3
153 -91 -86 21
128 -81 -58 45
167 -80 -91 31
150 -73 22 36
110 -90 -49 13
144 -114 -3 58
148 -37 -24 22
106 -56 -45 30
121 -77 -52 69
111 -93 9 29
157 -90 -50 40
115 -85 -128 75
200 -74 -80 81
122 -81 -50 77
117 -79 -41 68
107 -16 15 24
121 -81 -41 21
40 -130 -68 47
212 -52 -19 17
109 -125 -96 96
64 -74 -50 24
123 -78 -48 19
101 -109 -36 67
89 -58 -39 67
157 -70 -15 5
131 -88 -2 74
76 -77 -35 16
129 -55 -141 22
120 -79 -118 14
73 -87 -27 9
121 -80 -51 23
106 -60 -81 93
123 -81 -53 78
170 -93 -98 9
110 -57 -69 5
122 -82 -50 68
70 -65 -27 50
121 -88 -32 42
133 -60 -107 85
58 -61 -90 93
74 -6 -78 73
119 -80 -28 17
119 -63 -65 22
155 -85 -26 77
90 -13 -11 43
48 -76 4 79
120 -79 -48 29
111 -122 -23 88
123 -89 -84 30
122 -75 -78 39
121 -99 -86 62
129 -172 -63 93
86 -97 -103 69
93 -74 -93 35
110 -92 -23 42
81 -79 -19 62
169 -94 -104 4565
115 -86 -42 642
104 -97 -50 2473
155 -81 30 37550
112 -84 -75 1703
136 -122 4 7928
117 -82 -66 700
120 -80 -46 29
119 -76 -50 64
96 -112 -63 2510
120 -80 -50
200 10 100
85 -147 44 31
81 -69 106 10
59 -31 172 93
52 -90 95 3
52 -88 97 3
54 -119 75 12
67 -142 68 40
65 -86 94 30
61 -108 76 37
98 -53 121 40
86 -137 46 41
69 -115 71 45
64 -47 150 67
58 -68 122 7
80 -69 109 3
127 -148 40 47
59 -51 139 36
52 -90 95 56
97 -54 126 55
52 -105 82 27
74 -133 61 46
60 -110 76 13
98 -54 125 78
56 -107 79 5
64 -87 95 52
64 -39 158 63
63 -110 74 30
58 -110 77 9
66 -29 175 93
49 -157 93 3
68 -120 64 38
59 -41 159 19
120 -152 37 90
51 -95 90 53
56 -73 114 3
110 -41 130 33
47 -166 98 20
89 -61 117 44
84 -65 115 28
63 -127 65 27
54 -84 103 34
55 -150 95 38
42 -130 90 8
74 -132 61 18
108 -43 134 51
58 -116 75 13
52 -86 99 50
52 -81 107 31
53 -90 96 29
54 -73 115 36
56 -108 78 14
74 -141 59 24
53 -69 121 39
69 -138 62 17
56 -112 77 3
60 -45 151 36
84 -131 54 44
95 -169 36 65
57 -108 78 9
58 -70 118 40
55 -77 114 9
57 -68 125 3
57 -50 148 26
61 -106 78 9
57 -60 133 46
60 -110 75 34
59 -40 156 72
99 -168 34 43
53 -97 86 16
97 -134 42 31
72 -79 99 27
54 -65 123 29
64 -38 161 28
69 -136 54 25
55 -107 79 28
51 -124 89 6
57 -131 71 17
63 -112 73 6
74 -122 63 8
72 -132 66 26
64 -42 156 34
53 -87 98 8
83 -69 111 32
98 -169 29 97
64 -88 94 17
106 -138 46 28
63 -39 159 68
40 -161 98 12
54 -106 80 3
62 -48 145 20
67 -83 96 22
61 -44 147 11
52 -101 82 3
46 -116 85 15
46 -127 89 30
106 -43 131 43
83 -68 109 30
88 -167 49 69
58 -112 76 25
53 -102 81 4
123 -71 63 31
-28 -101 87 14
79 -87 92 34
26 -73 89 5
53 -92 106 66
110 -102 20 5
63 -69 -4 30
20 -134 168 32
2 -29 81 57
51 -99 27 28
58 -131 122 28
8 -94 18 85
-21 -97 150 14
75 -71 119 65
50 -158 130 76
26 -105 61 36
64 -83 181 67
50 -99 88 46
36 -100 86 81
-41 -63 92 47
81 -122 140 57
-24 -79 101 54
35 -145 160 46
66 -107 114 5
48 -22 98 47
119 -105 67 95
52 -104 76 91
33 -61 169 47
40 -125 115 57
46 -90 79 11
43 -115 93 69
49 -109 76 68
62 -119 71 47
54 -123 -8 58
35 -128 105 75
54 -92 114 47
46 -103 85 96
41 -79 46 76
39 -98 145 56
67 -144 131 9
4 -125 121 77
39 -110 75 45
51 -100 64 8
40 -116 73 7
31 -95 100 90
-3 -165 63 10
38 -103 90 62
44 -91 111 56
30 -96 60 20
37 -81 155 61
54 -101 85 47
20 -89 46 74
73 -19 60 53
71 -114 36 59
-14 -137 87 96
61 -115 26 8
70 -50 155 98
51 -71 0 37
86 -90 52 30
69 -29 122 99
60 -60 9 35
62 -123 128 37
70 -47 122 5
50 -93 169 11
55 -63 43 37
23 -118 50 33
52 -98 144 87
41 -189 66 60
57 -89 -11 46
33 -20 65 8
49 -94 91 11
53 -96 5 25
32 -99 162 5
45 -83 172 30
20 -112 55 61
24 -120 147 62
38 -93 96 78
55 -48 128 50
41 -162 117 72
47 -109 115 5
69 -106 126 30
46 -158 34 71
50 -116 38 80
48 -116 104 42
-13 -113 148 78
52 -103 59 83
52 -102 83 29
36 -112 99 78
42 -83 144 98
55 -34 59 5
56 -78 51 59
50 -98 82 5
51 -99 59 11
51 -104 87 94
109 -64 11 84
82 -113 141 46
39 -64 97 51
84 -110 9 45
15 -124 157 7
51 -100 159 27
96 -55 121 25951
60 -50 144 4146
69 -126 67 2226
60 -41 156 20382
66 -135 66 6060
96 -149 45 7589
47 -158 93 12623
65 -85 95 3019
61 -111 75 904
50 -99 86 36
50 -100 83
200 10 100
142 -329 33 28
205 -228 147 89
139 -341 28 51
134 -333 31 12
202 -243 133 33
174 -289 31 11
201 -255 116 40
110 -288 84 51
177 -294 39 10
154 -325 36 3
263 -316 90 81
174 -305 48 9
112 -283 89 16
207 -235 143 92
157 -271 0 14
179 -299 42 3
119 -284 87 16
95 -296 93 36
182 -300 45 6
128 -288 77 17
171 -299 56 8
248 -353 91 87
126 -369 22 74
201 -246 129 40
132 -359 22 76
178 -300 53 3
170 -299 57 38
203 -251 120 47
211 -304 65 51
171 -298 57 3
181 -300 49 3
193 -267 99 40
189 -275 85 10
277 -324 98 44
196 -303 59 33
216 -310 67 28
159 -273 -14 69
195 -262 104 17
277 -320 100 32
207 -305 64 24
231 -305 76 24
189 -306 57 49
169 -298 59 6
186 -283 73 24
101 -293 86 33
149 -328 33 21
124 -338 31 68
200 -243 128 28
243 -328 79 51
195 -261 101 34
187 -304 55 13
175 -292 36 3
161 -302 61 12
174 -307 48 59
192 -268 94 44
168 -278 1 6
206 -243 131 80
109 -285 86 70
178 -299 45 3
264 -321 86 38
95 -280 89 77
192 -269 92 46
202 -250 122 89
245 -328 84 22
154 -271 -12 14
275 -311 96 84
170 -308 46 21
163 -271 -6 60
102 -286 89 14
201 -247 121 23
209 -232 150 87
111 -298 81 57
186 -288 68 11
154 -300 63 29
148 -295 68 19
183 -301 42 6
251 -313 87 17
185 -288 66 29
234 -336 80 30
144 -291 72 20
186 -303 82 29
141 -299 72 16
204 -245 131 74
236 -318 75 48
158 -296 62 50
183 -302 41 10
118 -301 85 30
208 -318 66 16
169 -286 22 22
253 -312 88 77
202 -247 124 78
257 -337 89 71
234 -321 79 31
188 -284 74 58
96 -284 96 55
232 -321 77 14
176 -293 40 38
130 -298 79 25
209 -305 63 19
169 -280 7 15
170 -298 76 72
182 -299 81 67
215 -287 115 69
179 -302 64 13
191 -299 -26 54
224 -335 50 91
158 -320 30 88
149 -265 64 31
179 -299 70 81
192 -285 47 5
184 -301 54 60
180 -310 33 14
215 -313 67 10
165 -312 9 87
181 -292 70 38
175 -296 51 45
206 -317 133 33
189 -281 10 36
180 -300 -36 83
168 -245 84 50
180 -307 83 28
181 -300 52 58
209 -306 100 18
207 -320 60 18
144 -381 87 48
145 -292 104 43
165 -364 82 87
175 -295 47 22
126 -300 39 14
198 -340 -13 16
175 -304 9 67
259 -262 35 91
217 -264 85 6
139 -288 69 90
198 -301 88 62
155 -220 82 37
205 -330 91 69
176 -301 149 93
197 -286 97 42
99 -267 37 53
226 -296 55 76
169 -302 142 25
173 -282 34 76
167 -269 -20 74
204 -320 33 55
147 -309 27 80
205 -331 -16 58
207 -284 53 92
176 -289 61 5
174 -249 32 5
185 -302 49 68
174 -306 49 96
156 -300 54 33
193 -314 69 42
133 -295 -34 16
178 -296 59 19
165 -304 37 77
185 -225 2 85
246 -339 81 90
149 -281 57 95
106 -327 87 38
152 -317 103 14
221 -302 8 56
258 -318 88 45
230 -286 51 34
179 -300 133 23
177 -297 79 5
177 -290 59 98
174 -311 62 5
206 -209 38 43
210 -358 49 9
204 -321 71 36
193 -264 69 24
167 -285 79 73
164 -290 60 75
141 -301 95 89
186 -284 38 67
195 -324 56 47
125 -293 98 77
213 -243 87 6
174 -397 33 86
204 -280 -17 69
272 -296 91 12
173 -302 30 7
160 -224 98 12
129 -311 47 11
220 -289 5 81
195 -340 29 82
135 -295 74 72
247 -358 23 79
143 -345 85 85
208 -271 91 38
213 -294 -11 65
200 -345 45 97
201 -280 63 32
200 -393 66 18
176 -323 66 29
182 -300 70 78
217 -328 66 83
208 -293 -42 39
129 -345 24 16480
112 -293 85 27168
203 -243 130 44083
184 -303 77 3542
254 -329 86 33011
182 -301 42 189
181 -299 50 7
165 -300 59 1540
162 -275 -3 16865
178 -299 38 230
180 -300 51
100 10 1
-37 -197 96 20
-47 -91 98 99
-46 -100 55 10
-54 -96 134 76
-52 -89 88 97
-55 -21 54 54
-44 -85 93 85
-18 -190 52 42
-48 -101 79 9
-49 -102 6 64
-58 -15 30 76
-39 -163 52 20
-48 -100 159 49
-54 -100 87 51
-43 -97 16 16
-36 -114 18 93
-14 -179 67 6
-51 -103 64 71
-1 -181 69 69
-94 -70 47 87
2 -115 103 50
-47 -86 84 51
-50 -100 85 42
-50 -99 67 20
-88 -93 78 17
-45 -92 124 44
-53 -119 48 24
-10 -112 60 90
14 -102 70 91
-53 -99 76 95
-67 -95 113 35
-66 -179 93 84
-59 -111 60 72
-7 -95 0 15
-36 -107 81 22
-74 -136 68 20
-48 -91 37 10
-58 -93 119 92
-62 -165 12 24
-46 -108 43 6
-54 -105 101 80
-24 -67 166 9
-36 -90 21 90
-63 -100 76 70
-31 -92 73 32
-45 -92 156 11
-50 -97 74 54
-42 -93 67 86
-12 -97 61 99
-52 -62 51 32
-32 -110 60 28
-69 -86 -17 42
-54 -93 78 71
-6 -78 68 25
-62 -107 110 32
6 -127 80 86
1 -162 64 20
-5 -126 88 42
-94 -19 63 85
-74 -118 118 72
-80 -94 65 44
-7 -69 98 53
-43 -85 13 97
40 -109 57 15
-77 -97 174 37
-71 -121 -12 70
-63 -96 74 26
-64 -77 69 44
-48 -114 87 74
-47 -101 66 24
-88 -39 95 40
-49 -99 99 14
-59 -118 -5 68
-74 -54 13 90
-50 -99 82 63
-73 -122 149 28
-85 -99 73 51
-47 -107 109 90
-136 -119 81 19
-33 -78 86 87
-62 -87 -12 82
-67 -98 110 91
-40 -93 102 31
-31 -109 58 39
-61 -84 31 17
-69 -11 47 78
-37 -112 80 71
-86 -55 91 6
-78 -101 108 40
-57 -103 130 54
-56 -95 67 76
-48 -101 7 39
6 -90 92 29
-52 -103 106 92
-50 -96 166 65
-53 -97 89 85
-30 -122 107 33
-81 -133 87 83
-43 -110 -14 60
-61 -87 111 97
-41 -140 141 10521
-34 -139 141 12129
-47 -70 64 5996
21 -52 102 9682
-48 -100 93 386
-30 -144 148 35024
-12 -48 99 6450
-17 -78 92 1186
-38 -75 59 5716
-35 -89 86 1350
-50 -100 80
100 10 1
111 -116 -61 97
120 -78 -55 47
95 -97 -27 5
85 -65 -114 71
131 -145 -65 88
124 -92 8 35
182 -77 -8 92
133 -66 -10 60
92 6 -51 34
74 -40 -66 33
119 -82 -46 85
120 -65 -35 98
120 -85 -49 89
95 -92 -103 88
69 -88 -88 13
129 -74 -45 13
101 -68 48 95
121 -74 -50 77
92 -80 38 26
121 -79 -97 7
123 -6 -106 16
119 -87 -44 87
100 -99 -65 60
156 -32 -69 15
129 -78 -90 82
129 -29 -121 87
110 -78 24 51
86 -36 -35 95
141 -103 -81 71
134 -11 -87 75
88 -90 -108 32
85 -147 1 23
122 -90 -87 20
103 -87 16 18
152 -33 -90 93
119 -83 -57 41
134 -68 -29 80
146 -26 -70 15
77 -119 -19 9
99 -86 -56 91
118 -49 -31 77
118 -67 5 63
105 -91 -44 6
123 -77 -49 85
160 -62 -29 62
120 -81 -3 33
123 -83 51 50
34 -73 -53 96
121 -70 -70 77
123 -101 -43 77
111 -74 -149 74
128 -75 -50 84
177 -85 -4 20
171 -81 -136 16
123 -94 36 59
119 -85 -50 75
102 -65 -43 31
131 -77 38 56
119 -35 -33 79
73 -90 -122 14
105 -90 26 93
82 -84 -40 95
131 -46 42 91
120 -80 27 25
124 -75 14 68
116 -79 -22 74
132 -89 -26 30
49 -47 -97 71
115 -89 -102 91
110 -122 -43 84
139 -88 35 5
136 -75 -111 91
62 -55 -68 5
150 -134 -74 73
137 -119 28 20
118 -19 -44 47
122 -71 -65 63
91 -62 -18 46
116 -97 -26 58
119 -66 -74 76
120 -79 -37 65
134 -112 -18 95
133 -95 -120 17
137 -87 -46 14
125 -111 -73 9
105 -90 -134 81
129 -69 6 48
121 -76 -53 86
152 -79 -102 45
118 -57 -21 41
137 -85 -52 32
121 -78 -3 5
78 -129 -35 47
96 -59 -86 29
113 -115 -57 87
93 -104 -74 37
49 -68 -27 27
84 -39 -37 66
126 -87 -41 29
119 -70 50 97
114 -87 24 8088
118 -82 -20 3895
115 -84 2 13868
120 -80 -45 13
73 -48 -76 18460
65 -81 -96 27763
112 -77 -77 2608
86 -113 -32 6804
142 -97 -50 1963
111 -87 37 21864
120 -80 -50
200 10 1
49 -143 50 58
-10 -106 152 75
50 -100 85 41
87 -64 72 14
48 -98 101 9
37 -111 92 36
-3 -65 80 87
53 -90 87 78
113 -150 143 42
54 -128 88 62
74 -75 115 16
139 -69 92 65
32 -78 23 18
33 -87 128 24
38 -86 -8 31
38 -104 99 51
115 -127 67 29
51 -69 102 75
49 -103 76 21
65 -101 81 46
12 -94 78 5
51 -47 42 8
44 -94 72 89
46 -112 59 21
44 -74 68 28
108 -118 131 13
43 -96 86 98
-1 -165 103 89
96 -112 51 42
59 -91 97 5
53 -89 85 13
86 -40 147 46
65 -100 143 5
51 -110 89 60
49 -102 78 9
60 -101 64 72
37 -36 92 5
51 -97 91 77
56 -98 87 78
15 -150 91 87
49 -129 24 70
34 -87 85 95
90 -85 45 59
131 -70 34 53
49 -97 87 21
57 -119 45 38
38 -175 47 95
87 -44 65 71
58 -102 138 13
53 -120 74 79
7 -79 119 34
54 -101 115 51
62 -146 123 33
104 -107 74 31
66 -110 130 13
53 -99 84 82
51 -101 117 21
58 -30 152 95
64 -93 94 48
68 -71 48 18
25 -86 143 5
26 -106 76 37
38 -95 70 23
94 -69 71 89
36 -110 134 94
54 -131 23 27
135 -99 48 41
74 -161 75 38
40 -141 76 92
52 -91 64 7
60 -101 82 96
108 -146 119 41
73 -103 157 40
57 -96 79 60
52 -102 138 11
47 -105 87 5
16 -109 70 74
61 -123 83 54
47 -108 129 84
81 -157 27 35
-15 -75 76 6
51 -99 82 49
56 -100 79 5
50 -84 21 20
46 -58 70 26
53 -119 168 38
51 -104 77 55
72 -158 161 53
44 -99 49 63
56 -108 35 23
42 -80 121 76
51 -99 115 28
49 -98 83 67
43 -106 31 53
41 -97 44 94
12 -79 157 49
14 -88 47 38
51 -100 78 21
51 -126 130 54
39 -94 8 5
63 -96 75 59
59 -91 89 35
44 -92 63 70
57 -84 79 5
57 -167 34 14
55 -106 90 99
21 -155 81 95
38 -102 66 6
5 -164 102 68
128 -55 68 37
41 -97 81 79
51 -131 55 42
76 -120 55 87
57 -100 94 66
136 -106 127 90
66 -104 125 5
22 -35 99 42
57 -98 48 52
50 -101 79 65
62 -112 50 91
51 -91 63 99
47 -117 118 91
103 -33 107 78
91 -107 58 59
32 -40 38 92
59 -117 93 14
52 -113 64 85
35 -155 151 47
50 -95 68 30
105 -139 67 77
61 -97 127 61
-40 -123 107 72
55 -71 72 97
100 -153 126 97
-14 -62 94 12
39 -49 100 80
110 -152 78 51
89 -28 25 74
43 -154 125 69
51 -99 94 96
54 -94 91 27
87 -115 96 19
87 -50 126 10
56 -95 -7 79
3 -128 109 94
57 -93 177 37
74 -36 45 86
38 -143 129 40
60 -91 178 5
72 -54 27 51
90 -107 13 43
53 -105 76 90
59 -116 136 15
50 -98 101 55
18 -106 63 32
53 -99 90 98
55 -96 92 14
72 -126 82 5
47 -31 60 89
-26 -109 104 89
66 -93 57 57
50 -89 55 52
92 -138 122 88
31 -79 146 37
26 -154 138 34
42 -107 122 12
54 -85 -10 81
103 -90 116 14
7 -38 63 30
47 -99 113 46
33 -107 157 11
71 -115 76 5
84 -33 30 97
38 -55 6 38
75 -165 41 13
8 -21 91 82
101 -186 85 5
44 -45 113 34
58 -83 103 8
35 -175 82 64
66 -84 54 98
121 -87 106 49
13 -56 10 34
33 -40 90 11
30 -99 66 84
67 -120 111 43
52 -108 152 56
71 -64 10 90
50 -132 78 5
82 -64 54 92
33 -121 69 26
80 -113 122 33
79 -103 149 44
124 -131 27 70
91 -148 120 55
91 -100 58 36
92 -122 57 93
142 -64 86 32
36 -3 83 41
138 -141 99 57
72 -165 58 29452
53 -118 74 1673
135 -107 42 10081
82 -162 54 14501
57 -86 93 580
50 -103 82 10
55 -97 145 16169
51 -106 81 168
52 -87 126 7664
50 -102 82 32
50 -100 83
200 10 1
173 -386 88 51
182 -296 47 13
139 -251 123 88
181 -299 55 70
151 -293 27 38
250 -250 31 26
193 -323 96 33
180 -299 88 52
217 -314 -31 46
131 -307 0 73
212 -371 13 7
159 -271 50 6
150 -221 9 5
224 -330 -25 93
127 -265 -10 11
211 -299 79 62
205 -271 107 31
190 -321 10 61
149 -386 43 22
121 -310 67 54
169 -287 73 22
158 -310 28 94
196 -304 110 45
179 -293 104 33
225 -284 82 60
190 -346 31 83
255 -347 29 55
254 -292 44 31
210 -359 -14 5
216 -347 51 80
168 -276 26 79
179 -298 -9 39
166 -281 31 93
162 -301 55 43
116 -329 72 48
199 -277 80 5
200 -330 -35 32
180 -290 72 47
242 -267 14 11
185 -299 42 25
175 -278 46 51
151 -231 50 90
217 -304 110 45
181 -300 28 11
173 -297 38 14
172 -301 37 25
167 -325 -8 91
134 -248 33 28
182 -269 -8 67
181 -300 -5 34
110 -285 116 79
189 -309 62 10
159 -296 52 47
175 -301 51 76
218 -270 46 31
174 -296 12 92
248 -274 106 88
134 -290 66 55
217 -338 124 80
150 -254 -2 65
215 -244 5 78
198 -301 49 8
173 -298 121 43
178 -357 -23 26
227 -311 105 31
191 -298 35 62
241 -332 17 24
182 -295 57 71
163 -268 70 46
235 -325 45 5
196 -269 124 13
145 -292 46 76
260 -301 92 35
182 -305 55 16
182 -302 -19 99
182 -356 22 15
128 -345 110 71
170 -302 106 58
171 -360 22 14
174 -364 -19 12
171 -299 57 89
178 -274 74 16
179 -300 55 5
196 -311 67 48
191 -308 60 61
116 -302 -13 83
217 -293 44 42
200 -337 113 82
192 -300 41 7
179 -281 53 81
164 -301 32 85
181 -301 48 13
179 -301 91 66
189 -304 130 26
184 -304 55 82
182 -299 53 33
130 -300 4 80
177 -338 60 27
262 -334 17 80
264 -308 85 13
179 -302 0 92
173 -307 -20 30
178 -321 91 18
190 -299 79 76
191 -301 85 57
173 -330 121 45
173 -296 54 32
199 -290 -2 10
130 -247 0 5
